"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_baseline_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_tenso_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Memory Workload Analysis","Mem Pipes Busy","%","12.45",
"0","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_baseline_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_tenso_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for global loads from L2 might not be optimal. On average, only 16.0 of the 32 bytes transmitted per sector are utilized by each thread. This applies to the 80.1% of sectors missed in L1TEX. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced global loads.","global","30.08"
"0","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_baseline_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_tenso_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for local loads from L2 might not be optimal. On average, only 1.0 of the 32 bytes transmitted per sector are utilized by each thread. This applies to the 98.0% of sectors missed in L1TEX. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced local loads.","global","71.34"
"0","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_baseline_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_tenso_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for local stores to L2 might not be optimal. On average, only 1.0 of the 32 bytes transmitted per sector are utilized by each thread. This applies to the 100.0% of sectors missed in L1TEX. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced local stores.","global","72.81"
"0","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_baseline_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_tenso_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Source Counters","Branch Instructions Ratio","%","0.00",
"0","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_baseline_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_tenso_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Source Counters","Branch Instructions","inst","2075792",
"0","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_baseline_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_tenso_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Source Counters","Branch Efficiency","%","0",
"0","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_baseline_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_tenso_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Source Counters","Avg. Divergent Branches","","0",
"0","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_baseline_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_tenso_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","SourceCounters","","","","UncoalescedGlobalAccess","OPT","This kernel has uncoalesced global accesses resulting in a total of 10628055040 excessive sectors (49% of the total 21705519048 sectors). Check the L2 Theoretical Sectors Global Excessive table for the primary source locations. The CUDA Programming Guide (https://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#device-memory-accesses) has additional information on reducing uncoalesced device memory accesses.","global","49.04"
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","Tbyte","1.08",
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Command line profiler metrics","dram__sectors_read.sum","sector","33605747032",
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum","sector","11040099752",
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_miss.sum","sector","9751223601",
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","52.47",
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Command line profiler metrics","lts__t_sectors_op_read.sum","sector","70012135925",
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Command line profiler metrics","lts__t_sectors_op_read_lookup_miss.sum","sector","51110953636",
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Command line profiler metrics","memory_l1_wavefronts_shared","sectors","0",
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Command line profiler metrics","memory_l2_theoretical_sectors_global","sectors","11077464008",
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Command line profiler metrics","memory_l2_theoretical_sectors_global_ideal","sectors","11077464008",
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Memory Workload Analysis","Memory Throughput","Tbyte/s","3.19",
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Memory Workload Analysis","Mem Busy","%","47.70",
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Memory Workload Analysis","Max Bandwidth","%","79.24",
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Memory Workload Analysis","L1/TEX Hit Rate","%","5.16",
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Memory Workload Analysis","L2 Compression Ratio","%","0",
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Memory Workload Analysis","L2 Compression Input Sectors","sector","24495732883",
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Memory Workload Analysis","L2 Hit Rate","%","52.47",
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Memory Workload Analysis","Mem Pipes Busy","%","15.16",
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for global loads from L2 might not be optimal. On average, only 31.4 of the 32 bytes transmitted per sector are utilized by each thread. This applies to the 88.3% of sectors missed in L1TEX. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced global loads.","global","1.202"
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for local loads from L2 might not be optimal. On average, only 1.0 of the 32 bytes transmitted per sector are utilized by each thread. This applies to the 93.5% of sectors missed in L1TEX. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced local loads.","global","67.95"
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for local stores to L2 might not be optimal. On average, only 1.0 of the 32 bytes transmitted per sector are utilized by each thread. This applies to the 100.0% of sectors missed in L1TEX. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced local stores.","global","72.65"
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Source Counters","Branch Instructions Ratio","%","0.00",
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Source Counters","Branch Instructions","inst","2075792",
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Source Counters","Branch Efficiency","%","0",
"1","293357","python3.13","127.0.0.1","kernel_cutlass_kernel_zippel_generatedncu_A_transpose_f32Kernel_object_at__tensorptrf32gmemalign16o2594746406401_tensorptrf32gmemalign16o1111_tensorptrf32gmemalign16o259474425610242561_te_0","1","7","(128, 1, 1)","(259474, 1, 1)","0","9.0","Source Counters","Avg. Divergent Branches","","0",
